int(self),nb_people,self.times_found,self.times_found_walking,self.times_found_driving,self.times_found_resting
4718,240,5,5,0,0
4719,240,15,4,10,1
4720,240,8,7,0,1
4721,240,4,4,0,0
4722,240,60,59,1,0
4723,240,3,2,1,0
4724,240,6,5,0,1
4725,240,68,67,0,1
4726,240,5,3,1,1
4727,240,4,0,1,3
4728,240,3,2,0,1
4729,240,5,5,0,0
4730,240,4,3,0,1
4731,240,8,6,1,1
4732,240,5,4,1,0
4733,240,6,4,0,2
4734,240,6,6,0,0
4735,240,59,59,0,0
4736,240,9,6,1,2
4737,240,7,6,0,1
4738,240,4,4,0,0
4739,240,7,6,0,1
4740,240,8,8,0,0
4741,240,3,3,0,0
4742,240,5,5,0,0
4743,240,4,3,0,1
4744,240,5,2,0,3
4745,240,71,69,0,2
4746,240,102,93,7,2
4747,240,2,2,0,0
4748,240,2,1,0,1
4749,240,4,4,0,0
4750,240,1,0,0,1
4751,240,4,3,1,0
4752,240,6,3,0,3
4753,240,3,2,1,0
4754,240,3,3,0,0
4755,240,4,3,1,0
4756,240,2,2,0,0
4757,240,25,1,24,0
4758,240,65,63,0,2
4759,240,121,113,2,6
4760,240,5,5,0,0
4761,240,112,111,0,1
4762,240,3,1,1,1
4763,240,3,3,0,0
4764,240,4,1,0,3
4765,240,3,2,0,1
4766,240,2,1,0,1
4767,240,4,2,0,2
4768,240,7,6,0,1
4769,240,3,3,0,0
4770,240,9,7,0,2
4771,240,9,8,0,1
4772,240,9,7,1,1
4773,240,5,3,0,2
4774,240,1,1,0,0
4775,240,4,3,0,1
4776,240,6,5,0,1
4777,240,4,4,0,0
4778,240,7,5,0,2
4779,240,64,63,0,1
4780,240,4,4,0,0
4781,240,5,3,0,2
4782,240,66,64,1,1
4783,240,1,1,0,0
4784,240,1,1,0,0
4785,240,16,15,1,0
4786,240,36,30,2,4
4787,240,8,7,0,1
4788,240,5,5,0,0
4789,240,3,3,0,0
4790,240,7,5,0,2
4791,240,3,2,1,0
4792,240,7,6,0,1
4793,240,4,4,0,0
4794,240,9,7,0,2
4795,240,5,4,0,1
4796,240,4,4,0,0
4797,240,9,9,0,0
4798,240,6,5,0,1
4799,240,4,4,0,0
4800,245,3,1,0,2
4801,245,2,2,0,0
4802,245,8,8,0,0
4803,245,130,129,1,0
4804,245,3,3,0,0
4805,245,53,53,0,0
4806,245,4,3,0,1
4807,245,5,4,0,1
4808,245,37,33,1,3
4809,245,9,5,1,3
4810,245,3,3,0,0
4811,245,2,2,0,0
4812,245,17,16,0,1
4813,245,3,3,0,0
4814,245,2,1,0,1
4815,245,3,3,0,0
4816,245,7,6,0,1
4817,245,3,1,1,1
4818,245,5,3,1,1
4819,245,4,2,1,1
4820,245,10,10,0,0
4821,245,1,1,0,0
4822,245,4,3,0,1
4823,245,10,8,0,2
4824,245,25,21,2,2
4825,245,6,4,1,1
4826,245,2,2,0,0
4827,245,3,3,0,0
4828,245,3,3,0,0
4829,245,60,59,0,1
4830,245,4,3,0,1
4831,245,4,3,0,1
4832,245,6,5,0,1
4833,245,6,5,0,1
4834,245,0,0,0,0
4835,245,3,2,0,1
4836,245,11,9,0,2
4837,245,4,4,0,0
4838,245,39,35,1,3
4839,245,5,4,0,1
4840,245,27,20,4,3
4841,245,9,9,0,0
4842,245,5,5,0,0
4843,245,3,2,0,1
4844,245,5,2,2,1
4845,245,90,87,2,1
4846,245,6,4,1,1
4847,245,6,5,0,1
4848,245,4,4,0,0
4849,245,6,6,0,0
4850,245,7,6,0,1
4851,245,5,5,0,0
4852,245,55,55,0,0
4853,245,121,119,1,1
4854,245,11,10,0,1
4855,245,3,3,0,0
4856,245,3,2,0,1
4857,245,10,8,0,2
4858,245,6,5,0,1
4859,245,12,7,2,3
4860,245,14,11,0,3
4861,245,5,3,0,2
4862,245,66,66,0,0
4863,245,9,5,3,1
4864,245,4,3,1,0
4865,245,12,9,0,3
4866,245,6,6,0,0
4867,245,2,0,0,2
4868,245,144,143,0,1
4869,245,6,5,0,1
4870,245,5,1,0,4
4871,245,10,10,0,0
4872,245,4,3,0,1
4873,245,11,8,0,3
4874,245,6,6,0,0
4875,245,4,4,0,0
4876,245,3,2,0,1
4877,245,4,4,0,0
4878,245,3,2,0,1
4879,245,7,6,1,0
4880,245,7,4,0,3
4881,245,1,1,0,0
4882,245,9,8,0,1
4883,245,5,4,0,1
4884,245,60,60,0,0
4885,245,3,2,0,1
4886,245,10,9,0,1
4887,245,4,4,0,0
4888,245,11,8,0,3
4889,245,6,5,0,1
4890,245,67,67,0,0
4891,245,2,1,1,0
4892,245,8,7,0,1
4893,245,26,1,25,0
4894,245,13,11,0,2
4895,245,5,4,0,1
4896,245,220,220,0,0
4897,245,10,8,0,2
4898,245,6,6,0,0
4899,245,5,4,0,1
4900,250,4,3,1,0
4901,250,3,2,0,1
4902,250,14,10,0,4
4903,250,5,2,0,3
4904,250,7,4,1,2
4905,250,75,71,0,4
4906,250,120,118,1,1
4907,250,4,2,0,2
4908,250,8,8,0,0
4909,250,7,7,0,0
4910,250,7,6,0,1
4911,250,57,55,1,1
4912,250,4,4,0,0
4913,250,4,4,0,0
4914,250,71,69,0,2
4915,250,12,8,0,4
4916,250,4,2,0,2
4917,250,8,4,0,4
4918,250,3,3,0,0
4919,250,23,2,18,3
4920,250,3,3,0,0
4921,250,2,2,0,0
4922,250,62,56,0,6
4923,250,10,10,0,0
4924,250,7,7,0,0
4925,250,2,1,0,1
4926,250,1,1,0,0
4927,250,44,38,3,3
4928,250,4,4,0,0
4929,250,8,8,0,0
4930,250,17,15,2,0
4931,250,9,7,1,1
4932,250,4,4,0,0
4933,250,33,25,4,4
4934,250,31,27,1,3
4935,250,4,4,0,0
4936,250,16,14,1,1
4937,250,3,2,0,1
4938,250,24,23,0,1
4939,250,8,5,1,2
4940,250,3,3,0,0
4941,250,1,1,0,0
4942,250,9,8,1,0
4943,250,3,3,0,0
4944,250,133,133,0,0
4945,250,54,53,0,1
4946,250,23,1,22,0
4947,250,8,8,0,0
4948,250,4,3,0,1
4949,250,8,6,0,2
4950,250,11,7,1,3
4951,250,4,4,0,0
4952,250,56,56,0,0
4953,250,75,73,0,2
4954,250,8,5,1,2
4955,250,9,9,0,0
4956,250,3,3,0,0
4957,250,8,4,1,3
4958,250,30,27,0,3
4959,250,1,1,0,0
4960,250,40,29,5,6
4961,250,9,5,1,3
4962,250,7,7,0,0
4963,250,2,2,0,0
4964,250,1,0,1,0
4965,250,4,4,0,0
4966,250,5,5,0,0
4967,250,10,6,0,4
4968,250,6,4,0,2
4969,250,3,3,0,0
4970,250,67,64,0,3
4971,250,5,5,0,0
4972,250,9,7,2,0
4973,250,6,5,0,1
4974,250,4,4,0,0
4975,250,14,8,2,4
4976,250,6,4,1,1
4977,250,2,2,0,0
4978,250,4,2,1,1
4979,250,129,127,1,1
4980,250,4,2,1,1
4981,250,14,10,0,4
4982,250,42,41,0,1
4983,250,22,22,0,0
4984,250,6,6,0,0
4985,250,11,10,0,1
4986,250,2,1,1,0
4987,250,5,5,0,0
4988,250,7,4,0,3
4989,250,3,3,0,0
4990,250,5,4,1,0
4991,250,7,6,0,1
4992,250,17,14,0,3
4993,250,86,69,16,1
4994,250,4,3,0,1
4995,250,2,2,0,0
4996,250,1,1,0,0
4997,250,7,5,0,2
4998,250,2,1,0,1
4999,250,19,14,0,5
5000,255,3,3,0,0
5001,255,6,4,0,2
5002,255,3,3,0,0
5003,255,119,119,0,0
5004,255,7,7,0,0
5005,255,9,8,0,1
5006,255,271,271,0,0
5007,255,71,71,0,0
5008,255,5,5,0,0
5009,255,2,2,0,0
5010,255,8,7,1,0
5011,255,2,1,0,1
5012,255,62,62,0,0
5013,255,10,9,0,1
5014,255,3,2,0,1
5015,255,5,5,0,0
5016,255,3,2,0,1
5017,255,2,2,0,0
5018,255,8,5,1,2
5019,255,21,3,16,2
5020,255,5,3,0,2
5021,255,7,4,0,3
5022,255,274,272,0,2
5023,255,8,7,0,1
5024,255,4,4,0,0
5025,255,3,1,1,1
5026,255,9,7,1,1
5027,255,6,5,0,1
5028,255,6,5,0,1
5029,255,40,34,0,6
5030,255,5,5,0,0
5031,255,3,2,0,1
5032,255,3,3,0,0
5033,255,12,10,0,2
5034,255,10,10,0,0
5035,255,7,4,0,3
5036,255,0,0,0,0
5037,255,1,1,0,0
5038,255,1,1,0,0
5039,255,3,3,0,0
5040,255,0,0,0,0
5041,255,2,2,0,0
5042,255,30,26,0,4
5043,255,6,5,0,1
5044,255,3,1,0,2
5045,255,2,1,0,1
5046,255,5,4,0,1
5047,255,1,1,0,0
5048,255,66,66,0,0
5049,255,2,2,0,0
5050,255,2,2,0,0
5051,255,9,8,0,1
5052,255,1,1,0,0
5053,255,6,4,0,2
5054,255,3,3,0,0
5055,255,11,7,0,4
5056,255,13,11,1,1
5057,255,26,3,22,1
5058,255,6,4,1,1
5059,255,6,5,0,1
5060,255,6,4,2,0
5061,255,3,1,0,2
5062,255,7,7,0,0
5063,255,5,4,0,1
5064,255,25,20,2,3
5065,255,9,8,0,1
5066,255,15,15,0,0
5067,255,6,5,0,1
5068,255,2,2,0,0
5069,255,4,2,1,1
5070,255,75,72,0,3
5071,255,5,5,0,0
5072,255,4,4,0,0
5073,255,8,6,1,1
5074,255,8,7,0,1
5075,255,10,8,1,1
5076,255,8,8,0,0
5077,255,5,4,0,1
5078,255,3,3,0,0
5079,255,31,26,2,3
5080,255,4,4,0,0
5081,255,8,6,0,2
5082,255,64,63,1,0
5083,255,57,57,0,0
5084,255,5,4,0,1
5085,255,3,3,0,0
5086,255,7,5,0,2
5087,255,16,14,0,2
5088,255,6,4,0,2
5089,255,134,131,1,2
5090,255,0,0,0,0
5091,255,1,0,0,1
5092,255,5,5,0,0
5093,255,135,134,0,1
5094,255,49,47,0,2
5095,255,3,2,0,1
5096,255,10,7,1,2
5097,255,1,1,0,0
5098,255,7,6,0,1
5099,255,5,5,0,0
5100,260,1029,1029,0,0
5101,260,6,3,0,3
5102,260,10,9,0,1
5103,260,8,7,0,1
5104,260,4,3,0,1
5105,260,61,60,0,1
5106,260,133,131,0,2
5107,260,2,1,0,1
5108,260,6,6,0,0
5109,260,5,4,0,1
5110,260,4,4,0,0
5111,260,14,12,0,2
5112,260,5,3,0,2
5113,260,3,3,0,0
5114,260,7,5,1,1
5115,260,5,3,0,2
5116,260,39,37,0,2
5117,260,5,3,1,1
5118,260,5,5,0,0
5119,260,7,5,1,1
5120,260,2,2,0,0
5121,260,11,8,1,2
5122,260,2,2,0,0
5123,260,2,2,0,0
5124,260,8,8,0,0
5125,260,6,3,0,3
5126,260,12,9,0,3
5127,260,7,4,1,2
5128,260,3,1,0,2
5129,260,7,7,0,0
5130,260,0,0,0,0
5131,260,9,7,2,0
5132,260,3,2,0,1
5133,260,2,1,0,1
5134,260,76,74,1,1
5135,260,7,6,0,1
5136,260,17,14,1,2
5137,260,6,6,0,0
5138,260,128,128,0,0
5139,260,3,2,0,1
5140,260,9,9,0,0
5141,260,7,6,0,1
5142,260,5,2,0,3
5143,260,6,4,0,2
5144,260,5,3,0,2
5145,260,2,2,0,0
5146,260,4,3,1,0
5147,260,2,1,0,1
5148,260,4,3,0,1
5149,260,7,6,0,1
5150,260,6,4,1,1
5151,260,6,4,1,1
5152,260,74,74,0,0
5153,260,67,67,0,0
5154,260,6,3,0,3
5155,260,14,10,1,3
5156,260,4,3,0,1
5157,260,7,7,0,0
5158,260,1,1,0,0
5159,260,24,24,0,0
5160,260,54,52,0,2
5161,260,8,7,0,1
5162,260,3,2,0,1
5163,260,4,4,0,0
5164,260,8,6,1,1
5165,260,7,7,0,0
5166,260,43,34,5,4
5167,260,4,3,0,1
5168,260,11,8,0,3
5169,260,7,6,1,0
5170,260,1,1,0,0
5171,260,6,4,0,2
5172,260,5,4,0,1
5173,260,5,3,1,1
5174,260,4,4,0,0
5175,260,5,3,1,1
5176,260,8,7,1,0
5177,260,8,7,0,1
5178,260,13,13,0,0
5179,260,4,4,0,0
5180,260,6,4,1,1
5181,260,4,3,0,1
5182,260,77,76,0,1
5183,260,2,2,0,0
5184,260,4,3,0,1
5185,260,4,4,0,0
5186,260,2,2,0,0
5187,260,10,9,0,1
5188,260,10,9,0,1
5189,260,4,3,0,1
5190,260,5,5,0,0
5191,260,128,127,0,1
5192,260,36,34,0,2
5193,260,19,6,12,1
5194,260,11,8,1,2
5195,260,11,10,0,1
5196,260,6,6,0,0
5197,260,61,58,0,3
5198,260,28,23,2,3
5199,260,5,5,0,0
5200,265,7,5,1,1
5201,265,6,5,0,1
5202,265,1,1,0,0
5203,265,5,5,0,0
5204,265,4,4,0,0
5205,265,8,8,0,0
5206,265,122,122,0,0
5207,265,46,42,1,3
5208,265,5,3,0,2
5209,265,7,5,0,2
5210,265,8,5,0,3
5211,265,19,3,15,1
5212,265,65,65,0,0
5213,265,4,4,0,0
5214,265,10,10,0,0
5215,265,7,6,0,1
5216,265,5,5,0,0
5217,265,6,5,0,1
5218,265,6,5,0,1
5219,265,43,26,17,0
5220,265,0,0,0,0
5221,265,16,13,2,1
5222,265,38,34,1,3
5223,265,9,8,0,1
5224,265,3,3,0,0
5225,265,8,8,0,0
5226,265,4,2,0,2
5227,265,5,5,0,0
5228,265,5,5,0,0
5229,265,2,2,0,0
5230,265,8,6,0,2
5231,265,3,3,0,0
5232,265,7,6,0,1
5233,265,7,6,0,1
5234,265,2,2,0,0
5235,265,10,7,1,2
5236,265,4,4,0,0
5237,265,6,5,0,1
5238,265,5,4,0,1
5239,265,1,1,0,0
5240,265,4,4,0,0
5241,265,7,6,0,1
5242,265,41,32,2,7
5243,265,5,4,0,1
5244,265,5,4,0,1
5245,265,5,4,1,0
5246,265,28,5,20,3
5247,265,6,3,1,2
5248,265,5,4,0,1
5249,265,3,1,1,1
5250,265,4,3,0,1
5251,265,16,2,14,0
5252,265,96,93,2,1
5253,265,7,5,1,1
5254,265,91,87,1,3
5255,265,3,1,1,1
5256,265,28,24,0,4
5257,265,5,5,0,0
5258,265,2,2,0,0
5259,265,55,55,0,0
5260,265,4,3,0,1
5261,265,73,70,0,3
5262,265,3,3,0,0
5263,265,6,6,0,0
5264,265,4,3,0,1
5265,265,5,4,0,1
5266,265,10,7,1,2
5267,265,3,3,0,0
5268,265,65,63,0,2
5269,265,11,8,0,3
5270,265,2,0,0,2
5271,265,1,0,0,1
5272,265,7,4,2,1
5273,265,3,3,0,0
5274,265,5,5,0,0
5275,265,6,4,0,2
5276,265,7,6,1,0
5277,265,7,7,0,0
5278,265,7,6,0,1
5279,265,2,2,0,0
5280,265,67,66,0,1
5281,265,11,8,0,3
5282,265,26,8,18,0
5283,265,3,2,0,1
5284,265,64,62,1,1
5285,265,10,7,1,2
5286,265,8,5,0,3
5287,265,8,5,0,3
5288,265,5,5,0,0
5289,265,184,184,0,0
5290,265,8,7,0,1
5291,265,4,3,0,1
5292,265,11,8,1,2
5293,265,36,7,28,1
5294,265,10,7,0,3
5295,265,10,8,0,2
5296,265,133,130,0,3
5297,265,1,1,0,0
5298,265,18,13,1,4
5299,265,5,4,0,1
5300,270,9,9,0,0
5301,270,8,6,0,2
5302,270,4,3,0,1
5303,270,127,127,0,0
5304,270,7,7,0,0
5305,270,4,3,0,1
5306,270,5,4,0,1
5307,270,6,5,1,0
5308,270,3,3,0,0
5309,270,6,4,0,2
5310,270,12,10,1,1
5311,270,89,74,14,1
5312,270,33,29,1,3
5313,270,10,9,1,0
5314,270,72,69,0,3
5315,270,23,19,3,1
5316,270,3,2,0,1
5317,270,6,4,0,2
5318,270,4,3,0,1
5319,270,9,7,0,2
5320,270,7,6,0,1
5321,270,3,3,0,0
5322,270,113,107,3,3
5323,270,4,4,0,0
5324,270,4,3,0,1
5325,270,8,5,0,3
5326,270,9,8,0,1
5327,270,3,2,0,1
5328,270,3,3,0,0
5329,270,5,5,0,0
5330,270,9,7,1,1
5331,270,5,4,0,1
5332,270,3,3,0,0
5333,270,8,4,0,4
5334,270,6,3,1,2
5335,270,62,62,0,0
5336,270,5,5,0,0
5337,270,4,3,0,1
5338,270,1,1,0,0
5339,270,8,7,0,1
5340,270,5,4,1,0
5341,270,2,2,0,0
5342,270,4,4,0,0
5343,270,10,8,0,2
5344,270,8,6,0,2
5345,270,2,2,0,0
5346,270,7,5,1,1
5347,270,6,6,0,0
5348,270,63,62,0,1
5349,270,44,39,3,2
5350,270,9,3,2,4
5351,270,6,6,0,0
5352,270,9,7,0,2
5353,270,4,4,0,0
5354,270,6,5,1,0
5355,270,5,4,0,1
5356,270,3,1,0,2
5357,270,11,5,3,3
5358,270,11,8,0,3
5359,270,2,1,1,0
5360,270,114,113,0,1
5361,270,31,31,0,0
5362,270,118,117,0,1
5363,270,20,19,1,0
5364,270,10,7,0,3
5365,270,1,1,0,0
5366,270,12,11,1,0
5367,270,5,4,0,1
5368,270,5,5,0,0
5369,270,2,2,0,0
5370,270,6,6,0,0
5371,270,4,4,0,0
5372,270,74,73,0,1
5373,270,11,10,0,1
5374,270,7,6,0,1
5375,270,3,2,1,0
5376,270,9,8,0,1
5377,270,4,2,1,1
5378,270,8,5,0,3
5379,270,7,6,0,1
5380,270,9,6,0,3
5381,270,7,6,0,1
5382,270,16,6,10,0
5383,270,5,4,0,1
5384,270,57,53,1,3
5385,270,3,3,0,0
5386,270,4,3,0,1
5387,270,8,7,0,1
5388,270,3,2,1,0
5389,270,188,187,0,1
5390,270,136,136,0,0
5391,270,5,2,0,3
5392,270,2,2,0,0
5393,270,5,3,0,2
5394,270,75,73,0,2
5395,270,8,8,0,0
5396,270,9,6,1,2
5397,270,25,4,19,2
5398,270,10,8,0,2
5399,270,7,6,0,1
5400,275,7,6,1,0
5401,275,49,47,1,1
5402,275,9,7,0,2
5403,275,125,125,0,0
5404,275,3,2,0,1
5405,275,64,62,0,2
5406,275,5,5,0,0
5407,275,91,86,0,5
5408,275,8,6,0,2
5409,275,16,14,0,2
5410,275,6,6,0,0
5411,275,62,61,0,1
5412,275,6,5,0,1
5413,275,13,7,0,6
5414,275,74,73,0,1
5415,275,11,9,1,1
5416,275,4,2,0,2
5417,275,10,9,0,1
5418,275,9,6,0,3
5419,275,78,58,19,1
5420,275,4,4,0,0
5421,275,5,3,0,2
5422,275,3,2,0,1
5423,275,3,3,0,0
5424,275,1035,1035,0,0
5425,275,6,6,0,0
5426,275,3,2,1,0
5427,275,9,6,3,0
5428,275,9,7,0,2
5429,275,8,8,0,0
5430,275,7,5,0,2
5431,275,1,1,0,0
5432,275,10,7,0,3
5433,275,6,6,0,0
5434,275,3,3,0,0
5435,275,6,5,0,1
5436,275,12,7,3,2
5437,275,20,18,2,0
5438,275,9,8,1,0
5439,275,6,5,0,1
5440,275,8,5,0,3
5441,275,9,5,1,3
5442,275,8,5,1,2
5443,275,8,7,0,1
5444,275,5,2,2,1
5445,275,6,6,0,0
5446,275,26,7,16,3
5447,275,68,66,1,1
5448,275,5,5,0,0
5449,275,37,27,5,5
5450,275,7,5,0,2
5451,275,47,41,1,5
5452,275,5,2,1,2
5453,275,7,5,0,2
5454,275,18,17,0,1
5455,275,8,6,0,2
5456,275,2,1,0,1
5457,275,48,41,3,4
5458,275,11,9,0,2
5459,275,66,65,0,1
5460,275,7,4,2,1
5461,275,3,3,0,0
5462,275,4,2,0,2
5463,275,3,3,0,0
5464,275,6,5,1,0
5465,275,7,5,0,2
5466,275,7,5,0,2
5467,275,2,1,0,1
5468,275,7,3,1,3
5469,275,7,5,1,1
5470,275,7,5,0,2
5471,275,7,6,0,1
5472,275,70,68,0,2
5473,275,5,5,0,0
5474,275,6,5,0,1
5475,275,7,4,1,2
5476,275,5,4,0,1
5477,275,71,69,0,2
5478,275,5,4,0,1
5479,275,76,76,0,0
5480,275,9,7,0,2
5481,275,10,5,0,5
5482,275,28,4,22,2
5483,275,12,8,1,3
5484,275,33,26,2,5
5485,275,0,0,0,0
5486,275,3,2,0,1
5487,275,6,4,1,1
5488,275,6,4,1,1
5489,275,7,5,0,2
5490,275,4,3,0,1
5491,275,119,117,0,2
5492,275,7,5,0,2
5493,275,5,4,1,0
5494,275,6,5,0,1
5495,275,12,8,0,4
5496,275,3,2,0,1
5497,275,5,4,1,0
5498,275,8,7,0,1
5499,275,6,4,1,1
5500,280,3,3,0,0
5501,280,5,5,0,0
5502,280,18,13,0,5
5503,280,6,4,1,1
5504,280,6,5,1,0
5505,280,4,3,0,1
5506,280,106,103,0,3
5507,280,1,0,0,1
5508,280,7,5,0,2
5509,280,6,5,1,0
5510,280,7,6,0,1
5511,280,65,64,1,0
5512,280,8,4,1,3
5513,280,11,8,0,3
5514,280,4,2,0,2
5515,280,6,4,0,2
5516,280,11,9,0,2
5517,280,2,1,0,1
5518,280,10,9,0,1
5519,280,6,3,1,2
5520,280,2,2,0,0
5521,280,7,4,0,3
5522,280,74,58,15,1
5523,280,10,5,0,5
5524,280,13,9,0,4
5525,280,8,6,1,1
5526,280,2,2,0,0
5527,280,4,2,0,2
5528,280,9,8,1,0
5529,280,10,7,1,2
5530,280,6,2,0,4
5531,280,9,7,1,1
5532,280,14,11,0,3
5533,280,20,8,12,0
5534,280,52,36,2,14
5535,280,68,65,1,2
5536,280,11,7,1,3
5537,280,7,6,0,1
5538,280,129,129,0,0
5539,280,14,11,0,3
5540,280,10,7,0,3
5541,280,8,6,0,2
5542,280,11,9,0,2
5543,280,27,26,1,0
5544,280,6,5,0,1
5545,280,53,52,0,1
5546,280,4,2,1,1
5547,280,71,68,1,2
5548,280,7,7,0,0
5549,280,3,2,0,1
5550,280,13,13,0,0
5551,280,7,4,0,3
5552,280,16,15,0,1
5553,280,10,5,0,5
5554,280,7,6,0,1
5555,280,15,13,1,1
5556,280,7,4,2,1
5557,280,6,5,0,1
5558,280,8,6,1,1
5559,280,70,68,1,1
5560,280,41,37,3,1
5561,280,62,61,0,1
5562,280,5,2,1,2
5563,280,7,7,0,0
5564,280,14,13,0,1
5565,280,2,1,1,0
5566,280,5,4,0,1
5567,280,4,4,0,0
5568,280,5,4,0,1
5569,280,7,7,0,0
5570,280,2,1,0,1
5571,280,10,9,1,0
5572,280,5,5,0,0
5573,280,6,3,0,3
5574,280,4,2,0,2
5575,280,6,5,0,1
5576,280,9,5,1,3
5577,280,72,70,0,2
5578,280,6,5,0,1
5579,280,10,8,0,2
5580,280,7,6,0,1
5581,280,11,6,2,3
5582,280,14,2,12,0
5583,280,14,11,0,3
5584,280,2,2,0,0
5585,280,8,7,1,0
5586,280,4,4,0,0
5587,280,7,6,0,1
5588,280,71,68,0,3
5589,280,8,7,0,1
5590,280,7,6,0,1
5591,280,122,118,0,4
5592,280,8,7,0,1
5593,280,56,54,0,2
5594,280,72,70,0,2
5595,280,3,2,0,1
5596,280,3,2,0,1
5597,280,27,1,25,1
5598,280,3,2,1,0
5599,280,7,6,0,1
5600,285,55,55,0,0
5601,285,7,4,1,2
5602,285,2,2,0,0
5603,285,11,11,0,0
5604,285,8,7,0,1
5605,285,6,4,0,2
5606,285,65,63,1,1
5607,285,3,3,0,0
5608,285,4,4,0,0
5609,285,7,3,1,3
5610,285,7,5,0,2
5611,285,136,135,0,1
5612,285,9,7,1,1
5613,285,5,4,0,1
5614,285,69,67,1,1
5615,285,33,26,2,5
5616,285,6,5,0,1
5617,285,12,8,1,3
5618,285,2,1,1,0
5619,285,6,5,0,1
5620,285,13,12,0,1
5621,285,3,3,0,0
5622,285,80,78,1,1
5623,285,6,5,1,0
5624,285,3,2,0,1
5625,285,11,9,0,2
5626,285,0,0,0,0
5627,285,7,7,0,0
5628,285,1,1,0,0
5629,285,69,67,0,2
5630,285,4,2,1,1
5631,285,2,1,1,0
5632,285,5,4,0,1
5633,285,23,5,18,0
5634,285,7,7,0,0
5635,285,7,4,1,2
5636,285,8,7,0,1
5637,285,11,9,1,1
5638,285,10,10,0,0
5639,285,5,5,0,0
5640,285,7,7,0,0
5641,285,45,40,1,4
5642,285,7,7,0,0
5643,285,6,3,0,3
5644,285,18,16,1,1
5645,285,16,14,1,1
5646,285,79,59,19,1
5647,285,5,3,0,2
5648,285,4,3,0,1
5649,285,2,1,1,0
5650,285,6,3,0,3
5651,285,5,3,1,1
5652,285,83,78,2,3
5653,285,82,80,0,2
5654,285,10,9,0,1
5655,285,18,17,0,1
5656,285,12,10,0,2
5657,285,17,5,11,1
5658,285,7,7,0,0
5659,285,53,47,2,4
5660,285,1,1,0,0
5661,285,17,11,0,6
5662,285,8,6,1,1
5663,285,7,5,0,2
5664,285,5,5,0,0
5665,285,17,6,10,1
5666,285,10,9,0,1
5667,285,11,9,0,2
5668,285,63,61,0,2
5669,285,7,6,0,1
5670,285,4,3,0,1
5671,285,10,9,0,1
5672,285,4,2,0,2
5673,285,2,2,0,0
5674,285,6,4,1,1
5675,285,7,5,0,2
5676,285,4,4,0,0
5677,285,15,13,1,1
5678,285,6,6,0,0
5679,285,59,58,0,1
5680,285,8,5,1,2
5681,285,7,7,0,0
5682,285,5,4,0,1
5683,285,4,4,0,0
5684,285,68,66,0,2
5685,285,4,4,0,0
5686,285,2,2,0,0
5687,285,2,2,0,0
5688,285,6,3,1,2
5689,285,9,7,0,2
5690,285,4,3,0,1
5691,285,5,4,1,0
5692,285,12,6,1,5
5693,285,25,3,21,1
5694,285,10,9,0,1
5695,285,4,4,0,0
5696,285,5,5,0,0
5697,285,16,6,7,3
5698,285,8,8,0,0
5699,285,75,72,0,3
5700,290,4,2,0,2
5701,290,7,5,1,1
5702,290,11,10,0,1
5703,290,127,127,0,0
5704,290,6,5,0,1
5705,290,60,59,0,1
5706,290,4,3,0,1
5707,290,10,8,0,2
5708,290,10,8,0,2
5709,290,14,7,1,6
5710,290,6,5,0,1
5711,290,4,1,1,2
5712,290,12,10,0,2
5713,290,8,6,0,2
5714,290,53,53,0,0
5715,290,6,4,0,2
5716,290,4,2,0,2
5717,290,11,7,1,3
5718,290,4,4,0,0
5719,290,8,7,0,1
5720,290,11,8,0,3
5721,290,10,7,1,2
5722,290,18,3,15,0
5723,290,8,5,0,3
5724,290,8,5,0,3
5725,290,12,10,0,2
5726,290,71,69,1,1
5727,290,4,3,0,1
5728,290,7,5,0,2
5729,290,7,7,0,0
5730,290,2,2,0,0
5731,290,2,1,0,1
5732,290,10,7,1,2
5733,290,3,1,1,1
5734,290,4,3,0,1
5735,290,20,5,13,2
5736,290,13,10,0,3
5737,290,8,5,0,3
5738,290,2,2,0,0
5739,290,16,11,1,4
5740,290,8,7,0,1
5741,290,4,3,0,1
5742,290,3,3,0,0
5743,290,5,3,0,2
5744,290,9,7,0,2
5745,290,79,74,1,4
5746,290,3,2,0,1
5747,290,71,70,0,1
5748,290,3,2,0,1
5749,290,6,5,1,0
5750,290,1,1,0,0
5751,290,30,5,23,2
5752,290,5,5,0,0
5753,290,6,4,1,1
5754,290,2,0,0,2
5755,290,6,6,0,0
5756,290,7,4,1,2
5757,290,45,8,36,1
5758,290,5,5,0,0
5759,290,1,1,0,0
5760,290,3,2,0,1
5761,290,3,2,0,1
5762,290,8,6,1,1
5763,290,165,137,28,0
5764,290,2,2,0,0
5765,290,20,4,16,0
5766,290,5,4,1,0
5767,290,7,6,1,0
5768,290,5,3,0,2
5769,290,6,5,1,0
5770,290,7,5,0,2
5771,290,8,6,0,2
5772,290,63,62,0,1
5773,290,5,5,0,0
5774,290,7,7,0,0
5775,290,18,17,0,1
5776,290,6,5,0,1
5777,290,4,3,1,0
5778,290,1,0,0,1
5779,290,95,94,0,1
5780,290,5,5,0,0
5781,290,2,1,0,1
5782,290,2,2,0,0
5783,290,68,66,0,2
5784,290,9,8,0,1
5785,290,9,7,0,2
5786,290,15,15,0,0
5787,290,5,4,0,1
5788,290,5,3,2,0
5789,290,1,1,0,0
5790,290,16,10,0,6
